TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-23,2026-01-23,CM,NSE,STK,16986,INE695B01025,COUNCODOS,EQ,,,,,COUNTRY CONDO S LIMITED,5.06,5.38,5.06,5.17,5.3,5.17,,5.17,,,17385,90499.42,212,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20086,INE521J01018,CPCAP,EQ,,,,,CP CAPITAL LIMITED,103.36,105.19,100.05,100.98,102.89,102.98,,101.0,,,35378,3606748.28,1312,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2328,INF457M01133,CPSEETF,EQ,,,,,CPSE ETF,93.06,93.43,91.07,92.18,92.2,93.41,,92.18,,,4507124,416190985.28,14176,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2854,INE00LO01017,CRAFTSMAN,EQ,,,,,CRAFTSMAN AUTOMATION LTD,7650.0,7654.5,7123.5,7198.5,7242.5,7623.5,,7198.65,,,20339,148990018.0,6481,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9384,INE230B01021,CREATIVEYE,EQ,,,,,CREATIVE EYE LIMITED,6.83,7.18,6.81,7.06,7.08,6.97,,7.13,,,1060,7408.98,85,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11155,INE985W01018,CNL,EQ,,,,,CREATIVE NEWTECH LIMITED,720.95,720.95,688.6,694.8,699.0,693.85,,694.7,,,9768,6806437.45,368,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4421,INE741K01010,CREDITACC,EQ,,,,,CREDITACCESS GRAMEEN LTD,1435.0,1463.8,1373.7,1392.7,1384.0,1449.8,,1392.65,,,4522919,6413419798.4,167527,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20878,INE220Q01020,MUFTI,EQ,,,,,CREDO BRANDS MARKETING L,90.8,92.98,86.2,87.82,87.35,90.3,,87.8,,,67596,6011628.64,1567,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13900,INE559D01011,CREST,EQ,,,,,CREST VENTURES LIMITED,374.25,377.65,356.65,368.1,368.0,373.8,,368.05,,,8302,3043044.1,371,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757,INE007A01025,CRISIL,EQ,,,,,CRISIL LTD,4540.1,4564.8,4477.5,4491.4,4498.5,4540.1,,4490.95,,,18690,84289533.1,4632,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757850,INE0S4R01014,CRIZAC,EQ,,,,,CRIZAC LIMITED,223.9,232.2,218.15,225.8,228.9,219.2,,225.8,,,628492,142044471.9,17316,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17094,INE299U01018,CROMPTON,EQ,,,,,CROMPT GREA CON ELEC LTD,232.8,232.8,223.75,225.3,226.1,229.65,,225.3,,,3859058,877332614.4,36134,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8083,INE491V01019,CROWN,EQ,,,,,CROWN LIFTERS LIMITED,118.99,118.99,111.05,112.52,112.0,113.79,,112.52,,,7000,793820.12,128,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14966,INE679A01013,CSBBANK,EQ,,,,,CSB BANK LIMITED,495.5,508.05,485.45,488.4,489.0,495.3,,488.4,,,760452,379501778.9,19729,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10350,INE718F01018,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,285.5,290.55,281.8,287.55,281.8,286.8,,287.5,,,6133,1765034.85,211,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4064,INE144D01012,CUBEXTUB,EQ,,,,,CUBEX TUBINGS LTD,105.67,107.85,102.16,103.65,103.36,104.83,,103.65,,,146879,15484444.21,3241,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1901,INE298A01020,CUMMINSIND,EQ,,,,,CUMMINS INDIA LTD,4108.0,4108.0,3917.8,3930.4,3933.3,4067.8,,3930.4,,,441947,1764024003.3,38766,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,424.0,426.3,391.0,397.2,394.0,410.2,,397.2,,,18797849,7548349189.7,178420,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11842,INE278G01037,CYBERMEDIA,EQ,,,,,CYBER MEDIA (INDIA) LTD.,15.81,16.2,15.75,15.8,15.78,16.21,,15.84,,,1752,27711.21,63,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6051,INE214A01019,CYBERTECH,EQ,,,,,CYBERTECH SYSTEMS & SOFTW,131.29,131.87,126.0,126.6,127.48,129.59,,126.65,,,30037,3859270.13,727,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17187,INE055S01018,CYIENTDLM,EQ,,,,,CYIENT DLM LIMITED,368.0,369.0,355.25,359.75,357.05,366.95,,359.8,,,199758,72630190.9,7574,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5748,INE136B01020,CYIENT,EQ,,,,,CYIENT LIMITED,1132.0,1137.1,1072.2,1085.8,1087.9,1134.4,,1085.8,,,738409,810936618.6,51770,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16900,INE864X01013,DPWIRES,EQ,,,,,D P WIRES LIMITED,172.7,173.73,168.0,168.33,168.0,170.69,,168.2,,,12618,2154141.82,467,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17851,INE250K01012,DLINKINDIA,EQ,,,,,D-LINK INDIA LTD,379.4,380.65,367.65,372.0,373.95,378.55,,371.95,,,48599,18124747.7,2594,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,936,INE266Y01019,DPABHUSHAN,EQ,,,,,D. P. ABHUSHAN LIMITED,1469.9,1500.0,1341.4,1372.3,1370.0,1458.3,,1373.45,,,150834,216647858.3,12193,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17881,INE950I01011,DBCORP,EQ,,,,,D.B.CORP LTD,255.95,258.35,248.3,250.5,249.0,256.6,,250.5,,,122463,31096170.9,3450,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,772,INE016A01026,DABUR,EQ,,,,,DABUR INDIA LTD,525.35,533.0,517.9,519.0,519.5,525.35,,519.0,,,2352107,1241442995.5,25494,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8075,INE00R701025,DALBHARAT,EQ,,,,,DALMIA BHARAT LIMITED,2138.0,2143.9,2077.6,2084.9,2086.0,2143.7,,2084.9,,,279720,592873530.7,19667,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,781,INE495A01022,DALMIASUG,EQ,,,,,DALMIA BHARAT SUG IN LTD,281.05,283.0,270.3,274.3,275.1,282.2,,274.3,,,52893,14584091.45,2239,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28662,INE284H01025,DAMCAPITAL,EQ,,,,,DAM CAPITAL ADVISORS LTD,180.98,182.38,177.4,178.42,178.44,179.9,,178.4,,,437046,78583031.31,8714,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17541,INE497D01022,DAMODARIND,EQ,,,,,DAMODAR INDUSTRIES LTD,26.48,26.48,25.05,25.62,25.09,25.73,,25.62,,,7228,184490.83,101,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1110,INE688Y01022,DANGEE,EQ,,,,,DANGEE DUMS LIMITED,3.15,3.28,3.06,3.11,3.21,3.16,,3.11,,,73935,233904.59,195,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,2304.0,2304.0,2167.0,2182.5,2175.0,2293.4,,2182.4,,,452250,1004521899.5,39889,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11423,INE365B01017,DATAMATICS,EQ,,,,,DATAMATICS GLOBAL SER LTD,680.45,681.8,645.3,648.55,648.0,678.7,,648.6,,,53266,34923921.0,3923,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21794,INE179G01029,DAVANGERE,EQ,,,,,DAVANGERE SUGAR COMPANY L,4.84,5.08,4.66,4.69,4.7,4.67,,4.69,,,18613879,90004849.97,6661,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,31107,INE921B01025,DBSTOCKBRO,EQ,,,,,DB (INT) STOCK BROKERS,25.03,25.11,24.86,24.86,24.87,25.03,,24.86,,,319,7958.37,18,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11566,INE0A1101019,DCI,EQ,,,,,DC INFOTECH AND COMUN LTD,216.0,219.74,213.11,215.03,215.0,216.74,,215.0,,,2983,643211.36,234,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13725,INE503A01015,DCBBANK,EQ,,,,,DCB BANK LIMITED,189.3,191.31,181.0,182.9,184.89,188.79,,182.9,,,1862542,347287661.46,18724,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4775,INE891B01012,DCMFINSERV,EQ,,,,,DCM FINANCIAL SERVICES LT,4.69,4.69,4.38,4.61,4.43,4.46,,4.61,,,6936,32029.18,47,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,805,INE498A01018,DCM,EQ,,,,,DCM LTD,90.01,90.11,87.75,88.21,88.0,90.78,,88.28,,,2732,242599.88,106,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11039,INE08KP01019,DCMNVL,EQ,,,,,DCM NOUVELLE LIMITED,129.0,130.01,125.3,127.44,128.1,128.55,,127.25,,,7911,1014372.62,139,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7325,INE843D01027,DCMSRIND,EQ,,,,,DCM SHRIRAM IND LTD,40.45,41.0,38.77,39.16,39.29,40.17,,39.16,,,101308,4023220.94,1266,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,811,INE499A01024,DCMSHRIRAM,EQ,,,,,DCM SHRIRAM LIMITED,1098.4,1160.1,1086.0,1101.4,1112.0,1098.2,,1101.55,,,262084,297600320.2,22832,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,817,INE500A01029,DCW,EQ,,,,,DCW LTD,50.04,50.79,45.31,46.13,46.25,50.03,,46.14,,,2534040,118602881.27,13535,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11895,INE0KL801015,DCXINDIA,EQ,,,,,DCX SYSTEMS LIMITED,165.0,165.99,158.7,159.57,159.3,164.85,,159.55,,,385251,62307796.22,6342,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,29098,INE0HR601026,DDEVPLSTIK,EQ,,,,,DDEV PLASTIKS IND LTD,279.35,299.4,278.4,294.9,294.0,277.8,,294.9,,,272891,80117938.75,4741,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4279,INE244A01016,DENORA,EQ,,,,,DE NORA INDIA LIMITED,573.2,604.0,566.15,579.95,580.0,577.45,,579.95,,,4642,2691552.7,479,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14838,INE583C01021,DECCANCE,EQ,,,,,DECCAN CEMENTS LIMITED,690.0,690.0,644.15,650.5,665.0,683.1,,650.5,,,29538,19410952.6,1389,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24154,INE841L01016,DEEDEV,EQ,,,,,DEE DEVELOPMENT ENG LTD,196.6,197.79,189.0,190.5,191.0,197.03,,190.5,,,61663,11824158.37,2179,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3292,INE0FHS01024,DEEPINDS,EQ,,,,,DEEP INDUSTRIES LIMITED,354.0,364.65,340.0,344.5,340.9,352.0,,344.5,,,165043,58687145.75,6906,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25892,INE0OPA01019,DBEIL,EQ,,,,,DEEPAK BUILDERS & ENG I L,95.98,97.74,92.1,93.57,94.4,94.27,,93.55,,,58821,5552980.73,1173,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,827,INE501A01019,DEEPAKFERT,EQ,,,,,DEEPAK FERTILIZERS & PETR,1170.0,1196.1,1170.0,1179.6,1179.9,1182.2,,1179.15,,,117370,138965091.9,11152,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1598.1,1615.0,1551.0,1563.6,1561.8,1600.2,,1563.5,,,50860,80288114.8,6987,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,391.95,403.4,384.75,387.1,388.0,389.85,,387.1,,,2222806,872952422.45,38357,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24391,INE726L01019,DELPHIFX,EQ,,,,,DELPHI WORLD MONEY LTD,236.0,237.03,223.03,225.43,225.25,235.83,,225.45,,,60731,13975753.14,538,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,67.85,67.85,63.8,64.07,63.96,66.28,,64.08,,,1139261,74100209.23,8484,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1214,INE393A01011,DELTAMAGNT,EQ,,,,,DELTA MANUFACTURING LTD,68.39,68.4,62.05,65.41,66.0,65.99,,65.3,,,3049,201751.82,103,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17722,INE947J01015,DEN,EQ,,,,,DEN NETWORKS LTD,29.15,29.32,27.6,27.93,27.9,29.1,,27.93,,,683328,19427039.85,4397,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,29256,INE0R4L01018,DENTA,EQ,,,,,DENTA WATER N INFRA SOL L,274.9,274.9,255.4,257.45,258.0,271.1,,257.45,,,203325,53484438.15,7236,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759079,INE0VOV01021,DEVX,EQ,,,,,DEV ACCELERATOR LIMITED,36.8,36.8,35.51,35.92,36.0,36.32,,35.92,,,99713,3606841.52,1018,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8146,INE060X01034,DEVIT,EQ,,,,,DEV INFO TECHNOLOGY LTD,31.99,33.5,30.0,30.26,30.27,31.29,,30.26,,,114664,3580675.37,1695,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5373,INE872J01023,DEVYANI,EQ,,,,,DEVYANI INTERNATIONAL LTD,121.17,121.45,114.0,114.59,114.28,120.35,,114.6,,,2582161,302038508.01,27869,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10893,INE0I3401014,DBOL,EQ,,,,,DHAMPUR BIO ORGANICS LTD,82.0,95.76,82.0,95.76,95.76,79.8,,95.99,,,1473992,136894924.21,10727,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,857,INE041A01016,DHAMPURSUG,EQ,,,,,DHAMPUR SUGAR MILLS LTD.,115.0,115.7,111.6,111.97,112.0,114.28,,111.95,,,154749,17450706.16,1853,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,24.82,24.95,24.0,24.05,24.15,24.7,,24.05,,,562949,13681173.19,2228,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24409,INE435G01025,DHANUKA,EQ,,,,,DHANUKA AGRITECH LTD,1109.9,1110.0,1070.0,1086.4,1076.0,1111.4,,1086.45,,,16567,18146734.0,2319,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13001,INE00OQ01016,DHARMAJ,EQ,,,,,DHARMAJ CROP GUARD LTD,237.85,237.85,226.0,227.62,228.0,236.46,,227.6,,,41813,9625704.48,1935,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6858,INE506Z01015,DHRUV,EQ,,,,,DHRUV CONSULTANCY SER LTD,41.97,41.98,41.0,41.76,41.9,41.67,,41.76,,,1692,69939.56,36,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,22233,INE320L01011,DHUNINV,EQ,,,,,DHUNSERI INVESTMENTS LTD,1037.9,1037.9,1000.0,1018.5,1024.5,1008.0,,1018.5,,,484,492215.6,76,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6227,INE341R01014,DTIL,EQ,,,,,DHUNSERI TEA & IND. LTD.,143.99,143.99,138.5,140.18,140.79,141.22,,140.2,,,1785,251268.84,88,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15214,INE477B01010,DVL,EQ,,,,,DHUNSERI VENTURES LIMITED,258.2,265.95,255.05,258.7,259.8,261.8,,258.65,,,9221,2397326.0,886,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18644,INE591D01014,DIAMINESQ,EQ,,,,,DIAMINES & CHEMICALS LTD,248.25,260.0,242.0,253.55,245.85,249.95,,253.7,,,3890,971376.9,228,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18543,INE989C01038,DIACABS,EQ,,,,,DIAMOND POWER INFRA LTD,130.4,130.4,122.0,123.4,122.8,129.14,,123.4,,,1188295,148480848.97,7619,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,703,INE303A01010,DICIND,EQ,,,,,DIC INDIA LIMITED,500.25,516.85,495.05,504.75,507.95,513.25,,504.75,,,638,320861.4,31,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25672,INE184O01015,DIFFNKG,EQ,,,,,DIFFUSION ENGINEERS LTD,266.2,269.4,257.85,258.55,260.0,264.2,,258.55,,,43872,11395821.95,1421,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10346,INE03JI01017,DGCONTENT,EQ,,,,,DIGICONTENT LIMITED,30.5,31.0,29.5,29.85,29.85,30.01,,30.43,,,7050,210871.02,42,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21247,INE0PSC01024,DIGIDRIVE,EQ,,,,,DIGIDRIVE DISTRIBUTORS L,23.96,24.45,23.3,23.65,23.93,23.96,,23.65,,,9375,225647.5,157,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16683,INE927C01020,DIGISPICE,EQ,,,,,DIGISPICE TECHNOLOGIES LT,22.38,22.38,20.23,20.5,20.33,22.38,,20.5,,,258142,5459230.64,1427,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757515,INE0U4701011,DIGITIDE,EQ,,,,,DIGITIDE SOLUTIONS LTD,113.98,115.72,108.25,109.86,110.98,112.21,,109.85,,,265612,29681279.33,6257,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6127,INE731U01028,DIGJAMLMTD,EQ,,,,,DIGJAM LTD,48.25,52.64,48.25,50.14,51.1,50.43,,49.94,,,504,25329.17,33,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,641,INE016M01021,DNAMEDIA,EQ,,,,,DILIGENT MEDIA CORP LTD.,3.67,3.76,3.07,3.33,3.45,3.67,,3.34,,,298264,1008537.39,498,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18086,INE917M01012,DBL,EQ,,,,,DILIP BUILDCON LIMITED,459.75,474.0,458.05,466.15,465.0,459.75,,466.15,,,375254,175776337.1,13661,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14537,INE836F01026,DISHTV,EQ,,,,,DISH TV INDIA LTD.,3.45,3.49,3.28,3.32,3.33,3.47,,3.32,,,4124911,13933145.69,2916,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21704,INE385W01011,DCAL,EQ,,,,,DISHMAN CARBO AMCIS LTD,219.7,219.73,205.4,209.32,206.5,218.42,,209.45,,,194327,41342042.84,4135,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14479,INE753U01022,DIVGIITTS,EQ,,,,,DIVGI TORQTRANSFER SYST L,600.85,600.85,589.5,595.95,594.9,596.9,,596.0,,,5292,3152867.95,415,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10940,INE361B01024,DIVISLAB,EQ,,,,,DIVI S LABORATORIES LTD,6099.5,6145.0,5987.0,6011.5,6009.5,6071.0,,6011.45,,,460503,2778733716.5,49529,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21690,INE935N01020,DIXON,EQ,,,,,DIXON TECHNO (INDIA) LTD,10575.0,10664.0,10330.0,10360.0,10330.0,10512.0,,10360.1,,,486607,5106965886.0,61381,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,12749,INE0B1K01014,DJML,EQ,,,,,DJ MEDIAPRINT & LOG LTD,70.0,77.47,69.71,73.99,75.3,71.01,,74.06,,,263394,19259140.07,1423,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14732,INE271C01023,DLF,EQ,,,,,DLF LIMITED,620.0,622.0,586.65,588.45,588.0,613.3,,588.45,,,10792256,6513767708.4,114408,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6973,INE505A01010,DMCC,EQ,,,,,DMCC SPECIALITY CHEMICALS,220.05,235.0,216.8,219.4,218.1,216.25,,219.4,,,43763,9922569.85,1530,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4822,INE021O01019,DODLA,EQ,,,,,DODLA DAIRY LIMITED,1202.6,1208.9,1175.5,1200.0,1200.2,1184.9,,1200.05,,,39337,46785950.0,2547,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,12124,INE966A01022,DOLATALGO,EQ,,,,,DOLAT ALGOTECH LIMITED,83.49,83.49,80.05,80.71,80.75,82.88,,80.72,,,138978,11317317.4,1866,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20560,INE325C01035,DOLLAR,EQ,,,,,DOLLAR INDUSTRIES LIMITED,317.0,323.5,310.0,313.7,315.0,323.0,,313.7,,,58876,18486678.75,3017,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18139,INE920A01037,DOLPHIN,EQ,,,,,DOLPHIN OFF ENT (IND) L,432.05,436.6,391.05,397.45,391.05,417.55,,397.65,,,8850,3706355.5,535,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20551,INE321T01012,DOMS,EQ,,,,,DOMS INDUSTRIES LIMITED,2418.0,2438.9,2338.9,2383.0,2351.7,2408.0,,2382.35,,,25230,60698787.3,7261,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13839,INE668D01028,DONEAR,EQ,,,,,DONEAR IND. LIMITED,82.86,83.31,81.0,81.32,81.45,83.75,,81.32,,,13395,1098264.4,439,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15419,INE360C01024,DPSCLTD,EQ,,,,,DPSC LIMITED,8.8,9.14,8.52,8.85,8.87,8.98,,8.85,,,103851,917792.89,705,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,29452,INE943P01029,AGARWALEYE,EQ,,,,,DR AGARWALS HEALTH CARE L,468.55,469.95,444.75,458.7,460.0,468.55,,458.65,,,150769,68611004.6,8598,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11654,INE600L01024,LALPATHLAB,EQ,,,,,DR. LAL PATH LABS LTD.,1425.0,1425.0,1371.0,1376.4,1377.8,1417.9,,1376.35,,,430231,601558702.9,16563,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,881,INE089A01031,DRREDDY,EQ,,,,,DR. REDDY S LABORATORIES,1230.0,1250.8,1225.0,1235.6,1238.4,1217.5,,1235.6,,,3888860,4821725992.4,87168,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2645,INE03RS01027,DRCSYSTEMS,EQ,,,,,DRC SYSTEMS INDIA LIMITED,15.28,15.86,14.82,15.09,15.01,15.28,,15.09,,,37163,566770.76,312,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10859,INE0JS101016,DREAMFOLKS,EQ,,,,,DREAMFOLKS SERVICES LTD,93.49,104.9,92.86,96.57,95.97,93.28,,96.55,,,2134844,213556957.73,23072,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11271,INE506A01018,DREDGECORP,EQ,,,,,DREDGING CORP OF INDIA,1018.0,1022.0,942.2,947.8,945.0,1007.95,,947.8,,,275745,267643060.3,12226,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,778,INE055C01020,KEEPLEARN,EQ,,,,,DSJ KEEP LEARNING LTD,2.3,2.3,2.21,2.25,2.25,2.24,,2.25,,,24360,55274.66,149,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1927,INF740KA1EU7,LIQUIDETF,EQ,,,,,DSP LIQUID ETF,1000.01,1000.01,999.99,1000.0,1000.01,1000.0,,1000.0,,,61571,61571000.28,230,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13644,INF740KA1RX3,BANKADD,EQ,,,,,DSPAMC - DSPBANK,60.27,60.5,59.53,59.6,59.63,60.37,,59.6,,,3713,222947.8,120,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15356,INF740KA1SW3,GOLDADD,EQ,,,,,DSPAMC - DSPGOLD,152.6,155.39,148.53,149.98,149.99,146.67,,149.98,,,3313793,498853959.45,3238,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17207,INF740KA1SX1,ITADD,EQ,,,,,DSPAMC - DSPIT,40.46,40.59,40.14,40.25,40.28,40.28,,40.25,,,9017,362981.0,57,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6606,INF740KA1QK2,EQUAL50ADD,EQ,,,,,DSPAMC - DSPNEWETF,341.75,342.0,334.37,335.19,342.0,339.57,,335.19,,,26940,9060302.2,322,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7451,INF740KA1CL0,NIFTYADD,EQ,,,,,DSPAMC - DSPNIFTY,263.28,265.57,262.11,262.72,262.63,264.72,,262.72,,,15139,3988936.01,452,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17616,INF740KA1SY9,PSUBANKADD,EQ,,,,,DSPAMC - DSPPSBKETF,90.42,90.8,88.2,88.48,89.23,90.42,,88.48,,,50987,4575098.91,396,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17576,INF740KA1TA7,PVTBANKADD,EQ,,,,,DSPAMC - DSPPVBKETF,28.71,28.74,28.3,28.38,28.36,28.71,,28.38,,,13526,384894.88,153,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7456,INF740KA1QL0,MIDQ50ADD,EQ,,,,,DSPAMC - DSPQ50ETF,238.94,238.94,234.0,234.48,238.2,237.76,,234.48,,,6804,1605220.08,206,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17613,INF740KA1SZ6,SENSEXADD,EQ,,,,,DSPAMC - DSPSENXETF,84.47,84.58,83.39,83.68,83.63,84.53,,83.68,,,6789,569028.04,66,F1,1,,,,,
